Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"13,900 EUR",Volvo,V40,1.6,"121,702 km",2013,Diesel,Wagon,Black,Lisboa,85 kW (116 HP),Manual,https://auto.sapo.pt/carro-usado/65fb0d37dc5ad5f896341536/volvo-v40
"10,990 EUR",Mercedes Benz,E-Class,280 CDI,"237,500 km",2007,Diesel,Sedan,Gray,Porto,141 kW (192 HP),Manual,https://carmine.pt/carros-usados/mercedes-classe-e-e-280-cdi-avantgarde-190-porto/5a5d470b-b361-4445-8310-8553d19814ae
"22,500 EUR",Bmw,5 Series,520d,"80,000 km",2016,Diesel,Sedan,Blue,Vila Do Conde,141 kW (192 HP),Automatic,https://www.custojusto.pt//porto/veiculos/carros-usados/sedan/bmw-520-d-line-luxury-auto-42302848
"17,900 EUR",Nissan,Qashqai,1.6,"160,000 km",2016,Diesel,Crossover,White,Odivelas,96 kW (131 HP),Manual,https://auto.sapo.pt/carro-usado/6564b348117dc52f2071b50b/nissan-qashqai
"20,999 EUR",Audi,Q2,1.0 30 TFSI,"68,974 km",2019,Petrol,Crossover,Gray,Porto,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/65f80b013f5c2b46a5b16219/audi-q2-10-tfsi-sport
"23,500 EUR",Audi,Q2,1.0 30 TFSI,"41,500 km",2019,Petrol,Crossover,Black,Trofa,86 kW (117 HP),Manual,https://carmine.pt/carros-usados/audi-q2-30-tfsi-design-116-porto/c62cd5e3-7371-4f91-ad41-b7635c8209cb
"24,750 EUR",Mercedes Benz,Glb-Class,180,"70,200 km",2015,Diesel,Suv,Black,Aveiro,81 kW (110 HP),Manual,https://auto.sapo.pt/carro-usado/659427db0877a4c0bf5620a6/mercedes-benz-classe-gla
"39,500 EUR",Jeep,Grand Cherokee,3.0 crd,"110,000 km",2016,Diesel,Suv,Black,Lisboa,186 kW (253 HP),Automatic,https://auto.sapo.pt/carro-usado/65ec7b0c076fd9d0af2ef98a/jeep-grand-cherokee-30-crd-v6-overland
"12,480 EUR",Renault,Megane,1.5 dCi,"127,000 km",2018,Diesel,Coupe,Black,Viseu,82 kW (112 HP),Manual,https://auto.sapo.pt/carro-usado/65e603bc8b3d487a73f60798/renault-megane-15-dci-limited-ss
"13,550 EUR",Volvo,V40,2.0,"200,000 km",2015,Diesel,Wagon,White,Lisboa,89 kW (121 HP),Manual,https://www.custojusto.pt//lisboa/veiculos/carros-usados/utilitario/volvo-v40-2-0-d2-kinetic-eco-42350094
"15,990 EUR",Volvo,V40,2.0,"170,000 km",2015,Diesel,Wagon,Black,Santa Cruz,89 kW (121 HP),Manual,https://www.custojusto.pt//madeira/veiculos/carros-usados/citadino/volvo-v40-r-design-2-0d-42323123
"16,950 EUR",Nissan,Qashqai,1.5 dCi,"235,000 km",2018,Diesel,Crossover,Gray,Aveiro,85 kW (116 HP),Manual,https://auto.sapo.pt/carro-usado/65bbc70a9d677254669e7759/nissan-qashqai
"33,900 EUR",Mercedes Benz,C-Class,,"98,400 km",2019,Diesel,Sedan,White,Setúbal,144 kW (196 HP),Automatic,https://auto.sapo.pt/carro-usado/65709160f5192cadcb14a2f6/mercedes-benz-classe-c
"21,990 EUR",Nissan,Qashqai,1.5 dCi,"149,200 km",2018,Diesel,Crossover,Blue,Montemor O Velho,85 kW (116 HP),Manual,https://carmine.pt/carros-usados/nissan-qashqai-15-dci-n-connecta-j18-115-coimbra/c941db81-9a49-4a25-b51e-eece403025a8
"31,750 EUR",Mercedes Benz,C-Class,,"76,000 km",2019,Diesel,Sedan,White,Porto,144 kW (196 HP),Automatic,https://auto.sapo.pt/carro-usado/65e1f03a7c1b958679a5ae49/mercedes-benz-classe-c
"32,900 EUR",Mercedes Benz,C-Class,,"66,600 km",2019,Diesel,Sedan,Silver,Castelo Branco,144 kW (196 HP),Automatic,https://auto.sapo.pt/carro-usado/65fe9d1e793d9c40fd21be46/mercedes-benz-classe-c
"94,000 EUR",Mercedes Benz,C-Class,63 AMG,"29,000 km",2019,Petrol,Coupe,Gray,Porto,354 kW (481 HP),Automatic,https://auto.sapo.pt/carro-usado/657d6749b640cc4077e11036/mercedes-benz-classe-c
"125,000 EUR",Honda,Nsx,3.0,"109,000 km",1991,Petrol,Coupe,Red,Aveiro,204 kW (277 HP),Manual,https://carmine.pt/carros-usados/honda-nsx-30-274-aveiro/65c8c5b6-24c4-4d32-ab3a-dfb96c37f231
"17,890 EUR",Dacia,Logan Mcv,1.0,"12,992 km",2020,Petrol,Wagon,Silver,Porto,67 kW (91 HP),Manual,https://auto.sapo.pt/carro-usado/65323b7b7e36263029a00bbf/dacia-logan-mcv-09-tce-stepway
"28,990 EUR",Bmw,X2,,"65,598 km",2019,Diesel,Suv,Gray,Lisboa,86 kW (117 HP),Automatic,https://auto.sapo.pt/carro-usado/6536699a060222a5838f9484/bmw-x2-16-d-sdrive-auto
"26,990 EUR",Seat,Alhambra,2.0,"101,650 km",2017,Diesel,Mpv,Black,Porto,111 kW (151 HP),Automatic,https://carmine.pt/carros-usados/seat-alhambra-20-tdi-style-dsg-150-porto/dc137af5-145f-4f83-8ca2-13dfcafd4399
"19,999 EUR",Mercedes Benz,C-Class,,"221,000 km",2015,Diesel,Sedan,Black,Aveiro,172 kW (234 HP),Automatic,https://auto.sapo.pt/carro-usado/653a77173e2a12bc48664d7b/mercedes-benz-classe-c
"26,500 EUR",Mercedes Benz,C-Class,250 CDI BE,"218,000 km",2015,Diesel,Coupe,Black,Porto,152 kW (207 HP),Automatic,https://auto.sapo.pt/carro-usado/65e049d015151c763e081db9/mercedes-benz-classe-c
"109,000 EUR",Porsche,Macan,2.0,99 km,2024,Petrol,Suv,Black,Porto,197 kW (268 HP),Automatic,https://carmine.pt/carros-usados/porsche-macan-t-265-porto/53e1c6d3-445f-453c-8d0a-2598242249b5
"109,000 EUR",Porsche,Macan,2.0,50 km,2024,Petrol,Suv,Black,Porto,197 kW (268 HP),Automatic,https://auto.sapo.pt/carro-usado/65ae30a7cb533a3688b79115/porsche-macan
"17,700 EUR",Volvo,V40,2.0,"134,200 km",2017,Diesel,Wagon,Blue,Viana Do Castelo,89 kW (121 HP),Manual,https://auto.sapo.pt/carro-usado/65287d1bab1f052ad9bc78e3/volvo-v40
"17,950 EUR",Volvo,V40,2.0,"133,870 km",2017,Diesel,Wagon,Black,Lisboa,89 kW (121 HP),Manual,https://auto.sapo.pt/carro-usado/653a2056911c31234c85d95d/volvo-v40
"18,990 EUR",Volvo,V40,2.0,"124,000 km",2017,Diesel,Wagon,Black,Lisboa,111 kW (151 HP),Manual,https://auto.sapo.pt/carro-usado/65830acd853aed44943b1577/volvo-v40
"18,700 EUR",Volvo,V40,2.0,"104,999 km",2017,Diesel,Wagon,Black,Viana Do Castelo,89 kW (121 HP),Manual,https://auto.sapo.pt/carro-usado/65287d45ab1f052ad9bc796b/volvo-v40
"18,700 EUR",Volvo,V40,2.0,"103,000 km",2017,Diesel,Wagon,Blue,Viana Do Castelo,89 kW (121 HP),Automatic,https://auto.sapo.pt/carro-usado/65287cc9ab1f052ad9bc77ec/volvo-v40
"15,700 EUR",Volvo,V40,2.0,"200,000 km",2018,Diesel,Wagon,Gray,Viana Do Castelo,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-kinetic-120-porto/c66bf716-e9af-4a75-8f38-130fe6d3bc8f
"32,900 EUR",Bmw,X4,,"134,024 km",2015,Diesel,Suv,Black,Setúbal,141 kW (192 HP),Manual,https://carmine.pt/carros-usados/bmw-x4-20-d-xdrive-190-setubal/dbd64a8a-728b-4c15-b4e0-4fa03bd08f31
"28,400 EUR",Mercedes Benz,C-Class,250 CDI BE,"154,000 km",2016,Diesel,Sedan,White,Pombal,152 kW (207 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-c-c-250-d-avantgarde+-aut-204-leiria/a4462fc4-a3a3-46cc-a2e3-0ab6b890946f
"20,900 EUR",Mercedes Benz,C-Class,,"143,423 km",2016,Diesel,Sedan,Silver,Loures,101 kW (137 HP),Automatic,https://auto.sapo.pt/carro-usado/65815c67d6112ab331373e12/mercedes-benz-classe-c
"32,500 EUR",Mercedes Benz,C-Class,,"121,510 km",2016,Diesel,Sedan,Blue,Braga,126 kW (171 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-c-c-220-d-amg-line-aut-170-braga/6c172928-7ac9-42d7-af47-b23742458cfe
"22,990 EUR",Volvo,V40,2.0,"177,645 km",2018,Diesel,Wagon,Black,Porto,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d3-r-design-150-porto/dfdf7c6f-f69d-4f49-a470-d65026051979
"16,700 EUR",Volvo,V40,2.0,"156,000 km",2018,Diesel,Wagon,Gray,Viana Do Castelo,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-kinetic-120-porto/61541738-79f3-4584-8234-8cef9100d1ba
"17,200 EUR",Volvo,V40,2.0,"147,000 km",2018,Diesel,Wagon,Black,Viana Do Castelo,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-kinetic-120-porto/22797c3b-ce39-4a56-bd36-dbd783519073
"17,200 EUR",Volvo,V40,2.0,"141,498 km",2018,Diesel,Wagon,Black,Viana Do Castelo,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-kinetic-120-porto/ab9fcff1-18f7-4363-85f3-82b1d6375d01
"22,750 EUR",Volvo,V40,2.0,"119,562 km",2018,Diesel,Wagon,White,Leiria,89 kW (121 HP),Manual,https://auto.sapo.pt/carro-usado/65d07c149f586f9361a7c8ff/volvo-v40
"16,900 EUR",Volvo,V40,2.0,"113,200 km",2018,Diesel,Wagon,Black,Aveiro,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-inscription-120-aveiro/60f09429-28a3-4361-a061-d99e386a1d87
"9,990 EUR",Volvo,V60,1.6 DRIVe,"270,000 km",2012,Diesel,Wagon,Silver,Setúbal,85 kW (116 HP),Manual,https://auto.sapo.pt/carro-usado/65d8c3e39c0c3df4c2561f84/volvo-v60-16-d2-drive-vocean-race-startstop
"18,270 EUR",Mini,One,1.6 D,"81,320 km",2019,Diesel,Mini,Black,Aveiro,86 kW (117 HP),Manual,https://carmine.pt/carros-usados/mini-mini-one-d-116-aveiro/ce3e274c-bffb-4fd0-9114-506c1d025d37
"17,800 EUR",Mini,One,1.6 D,"71,190 km",2019,Diesel,Mini,Black,Santarém,86 kW (117 HP),Manual,https://carmine.pt/carros-usados/mini-mini-one-d-116-santarem/bd156024-914a-4bb9-a64c-28403de614c8
"31,990 EUR",Mercedes Benz,C-Class,,"105,370 km",2017,Diesel,Sedan,White,Montemor O Velho,126 kW (171 HP),Automatic,https://auto.sapo.pt/carro-usado/65fc523b5d2e94722dc63517/mercedes-benz-classe-c
"18,950 EUR",Volvo,V40,2.0,"145,000 km",2019,Diesel,Wagon,Black,Porto,89 kW (121 HP),Automatic,https://carmine.pt/carros-usados/volvo-v40-20-d2-momentum-geartronic-120-porto/7c975086-c94e-44f1-a449-3b93a6926904
"79,900 EUR",Porsche,Macan,3.0 GTS,"50,000 km",2018,Petrol,Suv,Black,Sintra,268 kW (364 HP),Automatic,https://www.custojusto.pt//lisboa/veiculos/carros-usados/suv-tt/porsche-macan-gts-39509363
"36,990 EUR",Bmw,X4,,"105,000 km",2017,Diesel,Suv,Gray,Lisboa,192 kW (261 HP),Automatic,https://carmine.pt/carros-usados/bmw-x4-30-d-xdrive-258-lisboa/4c6c1b82-8697-4626-ba80-4179a5745eee
"50,000 EUR",Porsche,911,3.4 4,"70,000 km",2000,Petrol,Convertible,Gray,Braga,223 kW (303 HP),Manual,https://carmine.pt/carros-usados/porsche-911-carrera-4-cabrio-300-braga/eec4edc3-0974-4c82-984d-f65e4f774b98
"16,950 EUR",Audi,A1,1.6 TDI,"99,897 km",2017,Diesel,Mini,Black,Coimbra,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/65816297d6112ab33137440f/audi-a1
"34,950 EUR",Mercedes Benz,C-Class,,"128,436 km",2018,Diesel,Sedan,White,Porto,126 kW (171 HP),Automatic,https://auto.sapo.pt/carro-usado/65392f64b8399abc9559ce7d/mercedes-benz-classe-c
"34,990 EUR",Mercedes Benz,C-Class,,"112,340 km",2018,Diesel,Sedan,Black,Leiria,126 kW (171 HP),Automatic,https://auto.sapo.pt/carro-usado/659eb6aa141f6077342a638a/mercedes-benz-classe-c
"33,500 EUR",Audi,A8,3.0 TDI V6,"195,000 km",2016,Diesel,Sedan,Gray,Santarém,195 kW (265 HP),Automatic,https://auto.sapo.pt/carro-usado/65285753ab1f052ad9bc20c7/audi-a8
"47,980 EUR",Porsche,Macan,3.0 s,"194,537 km",2014,Diesel,Suv,Black,Aveiro,192 kW (261 HP),Automatic,https://carmine.pt/carros-usados/porsche-macan-s-all-weather-258-aveiro/f39cf5b2-a3ac-4643-bc6f-6652f5801a75
"54,000 EUR",Porsche,Macan,3.0 s,"138,337 km",2014,Diesel,Suv,Black,Porto,192 kW (261 HP),Automatic,https://carmine.pt/carros-usados/porsche-macan-s-258-porto/7adcaef1-2bc7-43ca-83b2-d2bfe9b79693
"43,500 EUR",Bmw,X4,,"141,500 km",2018,Diesel,Suv,White,Viseu,141 kW (192 HP),Automatic,https://auto.sapo.pt/carro-usado/6543c0ce3042defa7a0101fd/bmw-x4-20-d-xdrive-pack-m-auto
"32,900 EUR",Mercedes Benz,C-Class,,"120,000 km",2019,Diesel,Sedan,Blue,Vila Do Conde,144 kW (196 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-c-c-220-d-avantgarde-194-porto/2d43b47a-1839-495e-9dcc-9abac3b3b839
"30,000 EUR",Mercedes Benz,C-Class,,"77,600 km",2018,Diesel,Sedan,Black,Évora,101 kW (137 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-c-c-200-d-avantgarde+-aut-136-evora/c65772e9-9a83-4886-9b46-1beeee1f38f7
"59,750 EUR",Mercedes Benz,C-Class,43 AMG,"65,000 km",2018,Petrol,Sedan,Gray,Santarém,273 kW (371 HP),Automatic,https://auto.sapo.pt/carro-usado/6528268b8908934eb656c3f6/mercedes-benz-classe-c
"11,900 EUR",Dodge,Journey,2.0 CRD,"210,000 km",2011,Diesel,Crossover,Gray,Aveiro,104 kW (141 HP),Manual,https://auto.sapo.pt/carro-usado/65fafd72dc5ad5f89633f992/dodge-journey-20-crd-sxt-mtx-limited
"49,750 EUR",Bmw,Z4,i,"36,932 km",2021,Petrol,Coupe,Black,Mealhada,192 kW (261 HP),Automatic,https://auto.sapo.pt/carro-usado/65c49f69444c3b3889617dfb/bmw-z4
"65,000 EUR",Porsche,Macan,3.6 Turbo,"149,829 km",2015,Petrol,Suv,Black,Porto,298 kW (405 HP),Automatic,https://carmine.pt/carros-usados/porsche-macan-turbo-400-porto/29ca3187-8602-4297-b522-4266054d2c69
"14,900 EUR",Audi,A5,2.0 tfsi,"249,529 km",2009,Petrol,Coupe,Black,Porto,134 kW (182 HP),Manual,https://carmine.pt/carros-usados/audi-a5-20-tfsi-s-line-180-porto/05eabee1-2685-4ba5-b20c-e1e4bb152bd1
"19,950 EUR",Audi,A5,2.0 TFSI Quattro,"184,700 km",2009,Petrol,Convertible,Black,Trofa,157 kW (214 HP),Automatic,https://carmine.pt/carros-usados/audi-a5-cabrio20-tfsi-quattro-s-line-s-tronic-211-porto/96de76b4-240f-4791-880c-4dc44764c834
"58,750 EUR",Audi,A8,3.0 TDI V6 Quattro TipTronic,"210,000 km",2018,Diesel,Sedan,Black,Setúbal,213 kW (290 HP),Automatic,https://carmine.pt/carros-usados/audi-a8-30-tdi-v6-quattro-tiptronic-286-setubal/a2158611-fe25-4dc5-be7a-8c01e7e1606e
"39,900 EUR",Audi,A6,2.0 40 TDI,"97,041 km",2019,Diesel,Sedan,Gray,Lisboa,152 kW (207 HP),Automatic,https://auto.sapo.pt/carro-usado/656af9e828144e40cfb9d3c5/audi-a6
"24,350 EUR",Audi,Q2,1.6 30 TDI S tronic,"169,000 km",2019,Diesel,Crossover,Silver,Aveiro,86 kW (117 HP),Automatic,https://carmine.pt/carros-usados/audi-q2-30-tdi-sport-s-tronic-116-aveiro/26cc9f7e-3fbe-463f-adc8-fce39f909e4c
"28,900 EUR",Audi,Q2,1.6 30 TDI S tronic,"130,000 km",2019,Diesel,Crossover,Black,Vila Do Conde,86 kW (117 HP),Automatic,https://carmine.pt/carros-usados/audi-q2-30-tdi-s-tronic-116-porto/6dfe02a6-4829-4c38-bbb0-69e0bbdac118
"22,500 EUR",Renault,Master,2.3,"207,000 km",2017,Diesel,Van,White,Condeixa A Nova,96 kW (131 HP),Manual,https://auto.sapo.pt/carro-usado/65942bbf0877a4c0bf562c9c/renault-master
"12,490 EUR",Volkswagen,Polo,1.2,"114,378 km",2011,Diesel,Hatchback,Black,Porto,55 kW (75 HP),Manual,https://auto.sapo.pt/carro-usado/65f569f41e32be1e542db1db/volkswagen-polo
"27,990 EUR",Porsche,Cayenne,3.0 D,"240,156 km",2009,Diesel,Suv,Gray,Aveiro,178 kW (242 HP),Automatic,https://auto.sapo.pt/carro-usado/659fb9e12d75b8c81d5ee2eb/porsche-cayenne
"16,990 EUR",Bmw,X3,D,"270,000 km",2010,Diesel,Suv,Gray,Setúbal,131 kW (178 HP),Automatic,https://auto.sapo.pt/carro-usado/65e9dba2cd6ac416f863cfdb/bmw-x3
"15,990 EUR",Seat,Leon,2.0 tfsi,"175,751 km",2008,Petrol,Hatchback,Black,Pombal,178 kW (242 HP),Manual,https://www.abmotor.pt/carros/Seat/Leon/445534/
"24,990 EUR",Mercedes Benz,Glb-Class,180,"114,000 km",2015,Diesel,Suv,Gray,Aveiro,81 kW (110 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-gla-gla-180-cdi-amg-line-aut-109-aveiro/d5125a2e-7fc1-4867-a180-d6f4564eb09c
